Dataset,Algorithm,Run_ID,Best_Precision,N_Features,Time_s
ionosphere,SA,2,0.9082780184576604,15,56.49983501434326
ionosphere,SA,3,0.9258087668936685,18,61.7134895324707
ionosphere,SA,4,0.9169054731318312,12,48.77647280693054
ionosphere,SA,5,0.9190957841519206,21,63.736772298812866
ionosphere,SA,6,0.9068866372804194,17,59.60634708404541
ionosphere,SA,7,0.9305488141219425,15,54.579567193984985
ionosphere,SA,8,0.9314290063445138,15,59.65006947517395
ionosphere,SA,9,0.9156665695781929,12,42.31277537345886
ionosphere,SA,10,0.9056568982390106,22,68.83868098258972
ionosphere,SA,11,0.9187222021089367,14,49.67618942260742
ionosphere,SA,12,0.9294060160873008,15,56.94538187980652
ionosphere,SA,13,0.9215789345752852,12,45.574130058288574
ionosphere,SA,14,0.9299914935461272,15,57.47959804534912
ionosphere,SA,15,0.9086688046777316,13,48.75081443786621
ionosphere,SA,16,0.9087181963883896,20,64.12407231330872
ionosphere,SA,17,0.9148506666727421,11,50.72037363052368
ionosphere,SA,18,0.913109108220427,12,53.28915572166443
ionosphere,SA,19,0.9004891076005553,15,48.798386096954346
ionosphere,SA,20,0.9317149705052905,16,60.18207812309265
ionosphere,SA,21,0.9085555148836247,19,64.63327074050903
ionosphere,SA,22,0.9301317054046804,15,55.54008769989014
ionosphere,SA,23,0.9118839479717937,17,57.34723997116089
ionosphere,SA,24,0.9148755553185894,17,58.624797105789185
ionosphere,SA,25,0.9016573519621939,19,52.33789801597595
ionosphere,SA,26,0.9143496659160038,14,63.10318350791931
ionosphere,SA,27,0.9125544132999931,15,54.7299063205719
ionosphere,SA,28,0.9094196769507392,19,65.10045146942139
ionosphere,SA,29,0.9209579019357572,14,52.7824182510376
ionosphere,SA,30,0.9231331263590535,17,56.68971109390259
ionosphere,Tabu,1,0.9358906585291801,12,54.290340423583984
ionosphere,Tabu,2,0.9433708986943724,16,58.60570025444031
ionosphere,Tabu,3,0.9392796346659525,11,56.144489765167236
ionosphere,Tabu,4,0.9444266871714841,15,55.047704458236694
ionosphere,Tabu,5,0.9369029270914656,12,52.0792076587677
ionosphere,Tabu,6,0.9406619348127099,10,54.579814434051514
ionosphere,Tabu,7,0.941664171435409,12,56.67609429359436
ionosphere,Tabu,8,0.9494340590513051,12,56.68911361694336
ionosphere,Tabu,9,0.9412284445762551,14,57.251235485076904
ionosphere,Tabu,10,0.9396604727909126,11,55.5283100605011
ionosphere,Tabu,11,0.9359181470311978,15,54.49647402763367
ionosphere,Tabu,12,0.9439751062514602,13,53.72397756576538
ionosphere,Tabu,13,0.9443747374765333,15,57.05051517486572
ionosphere,Tabu,14,0.9522963778918847,12,53.77232909202576
ionosphere,Tabu,15,0.9335229503376663,16,55.62522029876709
ionosphere,Tabu,16,0.9419820207201568,12,56.540635108947754
ionosphere,Tabu,17,0.9386083108098572,13,58.328582763671875
ionosphere,Tabu,18,0.9416839646856643,13,56.94292640686035
ionosphere,Tabu,19,0.9370082424036531,12,55.44283127784729
ionosphere,Tabu,20,0.9386193328249485,15,55.98588752746582
ionosphere,Tabu,21,0.939414297891509,18,55.316941261291504
ionosphere,Tabu,22,0.9436872835414083,10,54.71661043167114
ionosphere,Tabu,23,0.930551003806537,14,56.721792221069336
ionosphere,Tabu,24,0.9410218033176208,12,57.61716675758362
ionosphere,Tabu,25,0.9387093070665374,9,57.58367109298706
ionosphere,Tabu,26,0.9383303212792765,15,55.73081088066101
ionosphere,Tabu,27,0.9424263834848214,11,56.06415390968323
ionosphere,Tabu,28,0.9376197537380836,9,57.67234802246094
ionosphere,Tabu,29,0.9496236320806025,9,58.85819458961487
ionosphere,Tabu,30,0.9405817019160557,13,56.605936765670776
ionosphere,PSO,1,0.9379325043677356,12,54.53837299346924
ionosphere,PSO,2,0.931647208479594,16,57.2634003162384
ionosphere,PSO,3,0.9356327155959954,11,57.78833794593811
ionosphere,PSO,4,0.9303083008214789,15,56.2063193321228
ionosphere,PSO,5,0.9323860139746093,12,55.753472328186035
ionosphere,PSO,6,0.9305617088659337,16,58.395910024642944
ionosphere,PSO,7,0.9361281170570402,14,57.53067755699158
ionosphere,PSO,8,0.9314742003283251,14,57.03819680213928
ionosphere,PSO,9,0.9318209097495688,15,56.79186296463013
ionosphere,PSO,10,0.9380714564627166,12,59.10100698471069
ionosphere,PSO,11,0.935236025811633,12,55.017162799835205
ionosphere,PSO,12,0.9296940153293203,18,58.31105947494507
ionosphere,PSO,13,0.9311681778379648,14,57.678837299346924
ionosphere,PSO,14,0.9365291583871761,14,57.25826025009155
ionosphere,PSO,15,0.9354605584531679,12,56.965588092803955
ionosphere,PSO,16,0.9358177216849678,12,58.98610305786133
ionosphere,PSO,17,0.9367355541511407,13,57.122764110565186
ionosphere,PSO,18,0.9290510468734539,15,59.52110743522644
ionosphere,PSO,19,0.9356426237950835,18,60.444923877716064
ionosphere,PSO,20,0.9370652650318898,10,56.946017026901245
ionosphere,PSO,21,0.9376196293854432,12,58.00303649902344
ionosphere,PSO,22,0.9260029210385604,13,57.55766677856445
ionosphere,PSO,23,0.933344221171183,10,56.122984170913696
ionosphere,PSO,24,0.9312246281193917,13,56.26313138008118
ionosphere,PSO,25,0.9384933346331736,12,58.212119340896606
ionosphere,PSO,26,0.928817992135048,17,57.38867998123169
ionosphere,PSO,27,0.9489819770358371,10,55.93958258628845
ionosphere,PSO,28,0.9313604823708505,14,57.92795395851135
ionosphere,PSO,29,0.9381199222668756,11,55.281232595443726
ionosphere,PSO,30,0.9298161712526083,14,57.55043172836304
ionosphere,GWO,1,0.9519839206517099,9,44.94836187362671
ionosphere,GWO,2,0.9325960944336973,12,52.03904914855957
ionosphere,GWO,3,0.9444127861757117,12,53.05478549003601
ionosphere,GWO,4,0.9398263881356622,12,49.598349809646606
ionosphere,GWO,5,0.933948879088718,11,48.74849247932434
ionosphere,GWO,6,0.9430638173545857,8,44.99709725379944
ionosphere,GWO,7,0.941664171435409,12,52.298866748809814
ionosphere,GWO,8,0.9430638173545857,8,45.59697699546814
ionosphere,GWO,9,0.9507659618505991,7,40.87385582923889
ionosphere,GWO,10,0.9403483948213193,10,46.40471172332764
ionosphere,GWO,11,0.9429415888019917,7,40.98769521713257
ionosphere,GWO,12,0.9525967290653607,9,42.352511405944824
ionosphere,GWO,13,0.9520677216849678,12,46.941415309906006
ionosphere,GWO,14,0.9427345041944172,8,44.68291425704956
ionosphere,GWO,15,0.9426671579629753,10,48.800745248794556
ionosphere,GWO,16,0.9327564886854117,9,46.72242259979248
ionosphere,GWO,17,0.9349029773145828,17,59.49957752227783
ionosphere,GWO,18,0.9482875404273795,8,44.688180446624756
ionosphere,GWO,19,0.9489036357708819,13,46.84457755088806
ionosphere,GWO,20,0.9391002479694855,12,53.464964389801025
ionosphere,GWO,21,0.9435108473038241,12,49.99380970001221
ionosphere,GWO,22,0.9524131849321612,9,42.1021888256073
ionosphere,GWO,23,0.9427345041944172,8,45.9804801940918
ionosphere,GWO,24,0.9436193328249485,10,48.8135552406311
ionosphere,GWO,25,0.9519839206517099,9,43.5262565612793
ionosphere,GWO,26,0.9461926401198562,10,50.472015380859375
ionosphere,GWO,27,0.941610642223591,11,51.33863878250122
ionosphere,GWO,28,0.9478534413083052,9,46.46767997741699
ionosphere,GWO,29,0.9394967633488425,10,48.23641872406006
ionosphere,GWO,30,0.9483647091064578,7,40.684271812438965
breast_cancer,GA,1,0.9577857074249243,8,44.74720740318298
breast_cancer,GA,2,0.9538287928144611,6,49.009878635406494
breast_cancer,GA,3,0.9628984493933259,11,49.953805923461914
breast_cancer,GA,4,0.9559852995839396,8,49.76997756958008
breast_cancer,GA,5,0.9575453688571551,10,50.453595876693726
breast_cancer,GA,6,0.9570008897858248,10,48.575519323349
breast_cancer,GA,7,0.9541994992666172,11,54.06748366355896
breast_cancer,GA,8,0.9595018019609205,5,45.42483615875244
breast_cancer,GA,9,0.9643198294312914,8,48.1307008266449
breast_cancer,GA,10,0.9600837616141251,5,45.53024172782898
breast_cancer,GA,11,0.959778343899296,7,49.14215326309204
breast_cancer,GA,12,0.9567327164207067,7,47.96510648727417
breast_cancer,GA,13,0.9560695710493745,8,48.530846118927
breast_cancer,GA,14,0.9540421306685862,11,51.08771085739136
breast_cancer,GA,15,0.961091326194541,6,44.07116079330444
breast_cancer,GA,16,0.9589924365036008,10,49.49628973007202
breast_cancer,GA,17,0.9616968463019911,9,50.545870780944824
breast_cancer,GA,18,0.9598379598442854,8,51.627185344696045
breast_cancer,GA,19,0.9600837616141251,5,44.32537317276001
breast_cancer,GA,20,0.9676746654703379,8,48.59212803840637
breast_cancer,GA,21,0.9608110575014669,8,49.61825108528137
breast_cancer,GA,22,0.9578977890213706,6,45.133293867111206
breast_cancer,GA,23,0.9580573403952973,8,46.84071969985962
breast_cancer,GA,24,0.9577890620436647,8,49.23514223098755
breast_cancer,GA,25,0.9570178397101982,7,47.004225730895996
breast_cancer,GA,26,0.953444757181092,12,48.448540925979614
breast_cancer,GA,27,0.9575653899296835,7,46.26233792304993
breast_cancer,GA,28,0.9510143032346672,9,50.64664006233215
breast_cancer,GA,29,0.9614608604567121,8,49.361698389053345
breast_cancer,GA,30,0.9531297185004128,7,47.54810810089111
breast_cancer,SA,1,0.9423210099078229,9,51.19787955284119
breast_cancer,SA,2,0.9441139604963545,9,50.91403865814209
breast_cancer,SA,3,0.9550682201179154,9,49.96634840965271
breast_cancer,SA,4,0.9394329751641399,14,66.94608163833618
breast_cancer,SA,5,0.9474874765548209,9,53.22313213348389
breast_cancer,SA,6,0.940819534969243,11,54.036142110824585
breast_cancer,SA,7,0.9396746538568417,15,65.3915696144104
breast_cancer,SA,8,0.9407641654951462,17,66.70111083984375
breast_cancer,SA,9,0.9345452352411041,13,72.25198602676392
breast_cancer,SA,10,0.9426157853421031,16,67.34015107154846
breast_cancer,SA,11,0.9442485148196645,11,62.59848165512085
breast_cancer,SA,12,0.9454669671672151,11,57.3593864440918
breast_cancer,SA,13,0.948177987540631,9,52.53119659423828
breast_cancer,SA,14,0.9399326688916203,15,63.709341287612915
breast_cancer,SA,15,0.9387681923037119,10,54.90032196044922
breast_cancer,SA,16,0.9439662906125947,10,51.84522819519043
breast_cancer,SA,17,0.9364225167695491,14,64.23800349235535
breast_cancer,SA,18,0.9418942575034691,10,72.72572326660156
breast_cancer,SA,19,0.9410492977708023,16,67.39437770843506
breast_cancer,SA,20,0.9517381176180707,10,50.85388779640198
breast_cancer,SA,21,0.943508645353881,10,53.08038806915283
breast_cancer,SA,22,0.9387292173953949,11,61.91737246513367
breast_cancer,SA,23,0.9419207883155758,11,56.5312933921814
breast_cancer,SA,24,0.9521872511266224,10,52.22336411476135
breast_cancer,SA,25,0.9437388109392727,13,61.07538294792175
breast_cancer,SA,26,0.9462475453297948,15,55.032798528671265
breast_cancer,SA,27,0.9469334591917177,8,48.8774688243866
breast_cancer,SA,28,0.9504511038241434,12,59.508583307266235
breast_cancer,SA,29,0.9417228110826183,15,68.38668179512024
breast_cancer,SA,30,0.9412773549378958,11,55.501460313797
breast_cancer,Tabu,1,0.9614608604567121,8,58.73165822029114
breast_cancer,Tabu,2,0.9584013466725237,7,57.57316493988037
breast_cancer,Tabu,3,0.9542696156888453,11,58.87653398513794
breast_cancer,Tabu,4,0.9552277097510892,9,56.913594484329224
breast_cancer,Tabu,5,0.9546912637052367,9,63.97431707382202
breast_cancer,Tabu,6,0.9583330001154903,14,58.482067823410034
breast_cancer,Tabu,7,0.9546073003208277,10,57.761642932891846
breast_cancer,Tabu,8,0.9561186766889924,10,56.28965139389038
breast_cancer,Tabu,9,0.955599746178439,8,57.24641418457031
breast_cancer,Tabu,10,0.9561608291673499,10,56.0209059715271
breast_cancer,Tabu,11,0.957008812097241,7,58.09546661376953
breast_cancer,Tabu,12,0.9552208405595568,10,59.1492555141449
breast_cancer,Tabu,13,0.9529509443836094,9,57.943801164627075
breast_cancer,Tabu,14,0.9537375952704318,8,63.0212459564209
breast_cancer,Tabu,15,0.9612135553400107,11,57.23253417015076
breast_cancer,Tabu,16,0.9643198294312914,8,60.17082691192627
breast_cancer,Tabu,17,0.9584436263013091,7,66.85228157043457
breast_cancer,Tabu,18,0.9559096728518142,10,63.84497356414795
breast_cancer,Tabu,19,0.9565040814933432,9,59.07515263557434
breast_cancer,Tabu,20,0.9504516372359874,8,61.10825157165527
breast_cancer,Tabu,21,0.9527520898514916,12,57.815794229507446
breast_cancer,Tabu,22,0.955517896518252,7,59.75820064544678
breast_cancer,Tabu,23,0.9566700210111334,6,57.448835134506226
breast_cancer,Tabu,24,0.957340314336166,7,57.72859191894531
breast_cancer,Tabu,25,0.9562882527602246,10,59.946823835372925
breast_cancer,Tabu,26,0.9591538170282812,9,57.36005449295044
breast_cancer,Tabu,27,0.9572374039931287,7,58.410850048065186
breast_cancer,Tabu,28,0.9605453688571551,7,57.67185592651367
breast_cancer,Tabu,29,0.9584593511632221,9,59.54851055145264
breast_cancer,Tabu,30,0.9537049661733684,9,61.34477496147156
breast_cancer,PSO,1,0.9521576173801073,9,68.19188594818115
breast_cancer,PSO,2,0.9542836710885125,10,64.38951253890991
breast_cancer,PSO,3,0.9519301188263187,8,66.95766472816467
breast_cancer,PSO,4,0.9504703234964539,10,66.78557324409485
breast_cancer,PSO,5,0.9532346238318897,9,65.422283411026
breast_cancer,PSO,6,0.9559423951482561,8,63.90554976463318
breast_cancer,PSO,7,0.9575457352921285,11,64.41195249557495
breast_cancer,PSO,8,0.9557860738598977,11,68.77873826026917
breast_cancer,PSO,9,0.951530460820495,7,61.459611892700195
breast_cancer,PSO,10,0.9514759326080722,7,66.93443036079407
breast_cancer,PSO,11,0.9543402924454012,10,67.71555733680725
breast_cancer,PSO,12,0.9534073521765531,8,65.50363993644714
breast_cancer,PSO,13,0.9521872511266224,10,67.13567018508911
breast_cancer,PSO,14,0.9504362453192673,8,68.45047903060913
breast_cancer,PSO,15,0.9514982708319003,10,64.50487518310547
breast_cancer,PSO,16,0.9509834909067298,10,70.99570918083191
breast_cancer,PSO,17,0.9560017451528665,10,77.80474829673767
breast_cancer,PSO,18,0.9553557246812249,7,63.05929493904114
breast_cancer,PSO,19,0.9565025063404633,8,63.89214468002319
breast_cancer,PSO,20,0.9508511563377,10,69.72917246818542
breast_cancer,PSO,21,0.9531075552412414,8,66.34639596939087
breast_cancer,PSO,22,0.9514345832911748,12,70.36205172538757
breast_cancer,PSO,23,0.9521697036896843,10,67.7083261013031
breast_cancer,PSO,24,0.9515913977629644,10,62.149951219558716
breast_cancer,PSO,25,0.9561597056616227,8,59.373347997665405
breast_cancer,PSO,26,0.9522422929099382,10,63.28109312057495
breast_cancer,PSO,27,0.9524733906837507,10,61.24589967727661
breast_cancer,PSO,28,0.9501406748656211,8,65.84683012962341
breast_cancer,PSO,29,0.9538368034327075,7,61.9480345249176
breast_cancer,PSO,30,0.9555382242857146,7,64.17414426803589
breast_cancer,GWO,1,0.9544547036289643,6,45.73513221740723
breast_cancer,GWO,2,0.9613563278508854,9,51.060548305511475
breast_cancer,GWO,3,0.9556638933481544,8,49.49068474769592
breast_cancer,GWO,4,0.9571765205161885,5,44.35893774032593
breast_cancer,GWO,5,0.9520833503423598,7,45.18503975868225
breast_cancer,GWO,6,0.9557161899215958,6,45.70997142791748
breast_cancer,GWO,7,0.9628984493933259,11,57.833871603012085
breast_cancer,GWO,8,0.9626063546726703,7,48.90030860900879
breast_cancer,GWO,9,0.961091326194541,6,45.794567346572876
breast_cancer,GWO,10,0.9573141220402663,6,47.34139394760132
breast_cancer,GWO,11,0.9574052129887498,6,46.98610329627991
breast_cancer,GWO,12,0.9529311434592977,5,43.13587713241577
breast_cancer,GWO,13,0.9643198294312914,8,49.59123468399048
breast_cancer,GWO,14,0.9591589783537868,6,45.69959616661072
breast_cancer,GWO,15,0.9595018019609205,5,45.0135178565979
breast_cancer,GWO,16,0.9605453688571551,7,51.05003237724304
breast_cancer,GWO,17,0.961091326194541,6,48.69933724403381
breast_cancer,GWO,18,0.9570505888365523,5,41.13106346130371
breast_cancer,GWO,19,0.9613563278508854,9,49.14695644378662
breast_cancer,GWO,20,0.9506942510324853,8,50.080374240875244
breast_cancer,GWO,21,0.9572210828967643,8,49.05269122123718
breast_cancer,GWO,22,0.9561741587678314,11,55.324711561203
breast_cancer,GWO,23,0.955969339862279,11,57.498942136764526
breast_cancer,GWO,24,0.9600837616141251,5,44.85160231590271
breast_cancer,GWO,25,0.9547389781726182,7,55.32848262786865
breast_cancer,GWO,26,0.9554242942114145,7,51.064894676208496
breast_cancer,GWO,27,0.9518598831775892,8,54.035412549972534
breast_cancer,GWO,28,0.961467681779819,5,52.60306668281555
breast_cancer,GWO,29,0.9573441877708944,5,45.864808559417725
breast_cancer,GWO,30,0.9571765205161885,5,48.10059475898743
